"Date","waterYear","Temperature_C","cond_uScm","wy_doy","ice_or_no","ice_presence","Flow","cumulative_dis","airT_mean","airT_max","airT_min","wind_10m_mean","wind_10m_max","cumulative_water_temp","cumulWaterTemp_3day_slope","cumulWaterTemp_5day_slope","CFDD","temp_5day_mean","temp_7day_mean","z_cond_uScm","CLWD","wind_2day_mean"
2021-10-31,2022,0.553857586,22.97577462,30,0,"no ice",1.14,55.49,1.65155303030303,4.9,-2.3,7.19833358026344,19.1959260889131,96.7340406,0.463891721499989,0.291573880400001,0,-0.096105299585474,1.25731169077229,-0.252778062309532,4,7.49908498063615
2021-11-01,2022,0.739005412,22.98253326,31,0,"no ice",1.2,56.69,-0.167386666666667,0.5,-1.018,5.64673283147398,19.4928259581173,97.473046012,0.646431498999977,0.456968959100001,1,1.07144355755738,0.239285364241674,-0.250517271612471,5,6.42253320586869
2021-11-02,2022,0.811119726,23.00502448,32,0,"no ice",1.22,57.91,-0.296291666666667,1.2,-1.545,4.35186543434384,11.4225476952025,98.284165738,0.775062568999975,0.624868016000005,2,1.36884499433899,-0.134886404465809,-0.242993873274709,6,4.99929913290889
2021-11-03,2022,0.863243821,23.03945681,33,0,"no ice",1.21,59.12,-1.36853703703704,1.1,-2.7,4.71043414483727,11.6276785139254,99.147409559,0.837181773499975,0.74845782280001,3,0.482481634550633,0.527484154869036,-0.231476128381933,7,4.53114978959053
2021-11-04,2022,0.903181722,23.12386837,34,0,"no ice",1.11,60.23,1.69130128205128,5,-1.91,7.37024885305492,16.9826725184816,100.050591281,0.883212771499981,0.830746490899999,0,0.302127788396787,1.02385560238704,-0.203240141619457,8,6.04034149894608
2021-11-05,2022,0.952479253,23.2201575,35,0,"no ice",1.04,61.27,3.29130555555556,5.5,1.47,13.5019272478358,26.5104592302172,101.003070534,0.92783048749998,0.882647458700004,0,0.630078293447292,1.05643071576572,-0.171031062672802,0,10.4360880504453
2021-11-06,2022,1.237401881,23.18154396,36,0,"no ice",0.98,62.25,5.00939285714286,7,3,11.288752446518,24.9989689869957,102.240472415,1.09494056699997,0.976827432900006,0,1.6654341982092,1.40161962209748,-0.183947438158486,0,12.3953398471769
2021-11-07,2022,1.35105624,23.28898031,37,0,"no ice",0.87,63.12,5.08268939393939,7.1,3.2745,12.454095060732,28.1353112416803,103.591528655,1.29422906049999,1.1078119326,0,2.74123041033041,1.89178195975982,-0.148009571870873,0,11.871423753625
2021-11-08,2022,1.347587156,23.29022771,38,0,"no ice",0.83,63.95,3.52053623188406,5.2785,2.1,7.64360808876905,15.606136761262,104.939115811,1.34932169799999,1.2365507181,0,3.71904506411463,2.41862808812421,-0.147592311842892,1,10.0488515747505
2021-11-09,2022,1.479217222,23.45076153,39,0,"no ice",0.82,64.77,1.93379710144928,4.6,-1.8,10.6499576247155,22.2189065753561,106.418333033,1.41340218899999,1.3529168394,0,3.76754422799423,2.73721219785506,-0.0938931405866117,0,9.14678285674225
2021-11-10,2022,1.364815469,23.55339132,40,0,"no ice",0.79,65.56,-4.40601923076923,-1.9375,-7.1,8.11974083806417,19.0933606795516,107.783148502,1.42201634549998,1.39121565520001,1,2.22807927072927,2.30328617017903,-0.0595630868371529,1,9.3848492313898
2021-11-11,2022,0.861854453,23.60967399,41,1,"ice",0.82,66.38,-6.65236904761905,-3.9,-9.03,10.7315494103601,26.0516139778106,108.645002955,1.113334961,1.2950981291,2,-0.104273110223112,1.11133326594041,-0.0407363203957215,0,9.4256451242121
2021-11-12,2022,0.204980325,23.85618615,42,1,"ice",0.85,67.23,-3.36997826086957,-0.9515,-5.5,11.4181960231928,22.7479281604836,108.84998328,0.533417388999977,1.004840486,3,-1.7948066411849,0.159721292165396,0.041722931471551,0,11.0748727167764
2021-11-13,2022,0.097509489,23.84598184,43,1,"ice",0.72,67.95,0.123368055555556,1.627,-1.14,13.7269914991383,28.8316763894502,108.947492769,0.151244906999992,0.612515424999997,0,-2.4742402764506,-0.538282250918504,0.0383095510994767,0,12.5725937611655
2021-11-14,2022,0.20071686,23.90267802,44,1,"ice",0.71,68.66,0.829093333333333,3.1,-0.9,13.5983993028143,28.8532691072105,109.148209629,0.149113174499993,0.303261206800005,0,-2.69518103007379,-1.14593883100508,0.0572746382032212,0,13.6626954009763
2021-11-15,2022,0.240847911,23.97816125,45,1,"ice",0.7,69.36,3.45996913580247,7.4,1.4,11.9666036087616,29.8195432269843,109.38905754,0.22078238549999,0.178633551900007,0,-1.12198335675945,-1.15459127330245,0.0825240647399295,0,12.782501455788
2021-11-16,2022,0.326420365,24.07620774,46,1,"ice",0.66,70.02,1.7316975308642,4.2765,-2.3,12.766549600844,31.7790823637321,109.715477905,0.28363413799999,0.217255402100004,0,0.554829958937197,-1.18346264052889,0.115320987267452,0,12.3665766048028
2021-11-17,2022,0.332178639,24.20603076,47,1,"ice",0.64,70.66,-6.88486904761905,-2.5105,-8.5,8.81971821024025,24.248622044825,110.047656544,0.329299501999986,0.276759582600007,1,-0.148148198412699,-1.53758404293601,0.158747279521554,1,10.7931339055421
2021-11-18,2022,0.203884337,24.4366251,48,1,"ice",0.59,71.25,-2.33586419753086,1.2,-7.747,11.0575092446687,33.1934053770323,110.251540881,0.268031487999984,0.286526150800007,2,-0.639994649029983,-0.920940492923412,0.235881960266016,0,9.93861372745447
2021-11-19,2022,0.100101476,24.91286427,49,1,"ice",0.53,71.78,-1.25042528735632,-0.1,-2.3,15.6946821415515,34.6779047230534,110.351642357,0.151992906499985,0.24612326100001,3,-1.05589837316791,-0.618147210992949,0.395185767705337,0,13.3760956931101
2021-11-20,2022,0.134173923,25.0875401,50,1,"ice",0.5,72.28,-3.6446875,-1.4465,-6.7,6.43317302867572,23.1851806951299,110.48581628,0.11713769949999,0.184466256300011,4,-2.47682970032841,-1.1564408617866,0.453615494908631,1,11.0639275851136
2021-11-21,2022,0.20795198,25.2730801,51,1,"ice",0.55,72.83,-5.43237037037037,-1.529,-8.6,9.06034508835027,26.6616082545393,110.69376826,0.171062951499982,0.152649883100009,5,-3.90964328057532,-2.05093567660141,0.515679328155048,2,7.74675905851297
2021-11-22,2022,0.177454531,25.35193969,52,1,"ice",0.47,73.3,0.825173611111111,3.4,-3.2195,12.1777693631678,27.8654022696765,110.871222791,0.192703255499974,0.158148972300005,0,-2.36763474882929,-2.42733503727161,0.542058159909066,0,10.619057225759
2021-11-23,2022,0.350225547,25.88593698,53,1,"ice",0.42,73.72,1.06517391304348,3.4525,-2.2,14.0041069555297,29.7655614325835,111.221448338,0.263840038999965,0.21250184730001,0,-1.68742712671442,-2.52255269696028,0.720682277407171,0,13.0909381593487
2021-11-24,2022,0.460601169,26.34601576,54,1,"ice",0.42,74.14,-8.2476,-2.4215,-11.7,7.31403943466382,23.687211383057,111.682049507,0.405413357999993,0.292014653200004,1,-3.08686206924316,-2.71722854730042,0.874580373139275,1,10.6590731950967
2021-11-25,2022,0.533202808,26.64333826,55,1,"ice",0.39,74.53,-6.86692028985507,-2.1785,-11.7,8.93891693015702,19.6925585974002,112.215252315,0.496901988499997,0.385379482599993,2,-3.73130862721417,-3.36452227477531,0.974035876321379,2,8.1264781824104
2021-11-26,2022,0.335876676,26.38771174,56,1,"ice",0.36,74.89,0.545061728395062,3.1,-1.6455,10.928421759668,22.002979397753,112.551128991,0.434539741999979,0.435361637699993,0,-2.53582220746109,-3.10802412966797,0.888527836488234,0,9.93366934491247
2021-11-27,2022,0.679772378,26.51416625,57,1,"ice",0.35,75.24,-1.08846666666667,1.5,-2.4,9.59655849300591,23.6440259475364,113.230901369,0.507824526999977,0.488798554599988,1,-2.91855026301664,-2.74284972490606,0.930827349379779,1,10.2624901263369
2021-11-28,2022,0.790538689,26.84910976,58,1,"ice",0.35,75.59,0.194096153846154,4.045,-3.2,10.713951482749,23.3093388222516,114.021440058,0.735155533499989,0.5694430156,0,-3.0927658148561,-1.93906879287513,1.04286722300061,0,10.1552549878774
2021-11-29,2022,0.83696831,27.11136878,59,1,"ice",0.35,75.94,2.67621153846154,5.422,1.377,9.60958413350047,21.4901523509458,114.858408368,0.813753499499994,0.675662317300002,0,-0.908003507163797,-1.67463480325364,1.13059385922271,1,10.1617678081247
2021-11-30,2022,1.028457439,27.31365503,60,1,"ice",0.35,76.29,-0.217652777777778,2.9,-3.3,9.83373355359271,28.5563692380063,115.886865807,0.932712874499982,0.8298980631,1,0.421849995251662,-1.85789575908525,1.19825937656691,2,9.72165884354657
2021-12-01,2022,0.781698752,NA,61,1,"ice",0.34,76.63,1.5232962962963,3.8,-1,9.46654505131837,25.2094979851587,116.668564559,0.905078095499973,0.874075212899997,0,0.617496908831909,-0.462053431042919,NA,3,9.65013930245552
2021-12-02,2022,0.823300457,NA,62,1,"ice",0.34,76.97,5.45212,9.2,3.2,7.4358230267388,21.6251068369477,117.491865016,0.802499604499983,0.875100610700011,0,1.92561424216524,1.29780946750781,NA,4,8.45118403902856
2021-12-03,2022,0.998982859,28.32389243,63,1,"ice",0.35,77.32,3.34886419753086,6.7305,1.9,5.392867056904,16.2809091912716,118.490847875,0.911141657999976,0.886987822300008,0,2.55656785090218,1.69835267738435,1.5361876159379,5,6.41434504182138
2021-12-04,2022,1.025545347,28.56350389,64,1,"ice",0.34,77.66,2.14392307692308,3.5,0.003,10.375843441539,26.0570121572507,119.516393222,1.01226410299998,0.908133814599998,0,2.45011015859449,2.16012264075431,1.61633855749967,0,7.88435524922149
2021-12-05,2022,0.796892484,28.72253059,65,1,"ice",0.31,77.97,-1.52875,1.1,-5.5,13.7944376267537,38.7751229180717,120.313285706,0.911218915499984,0.931397050000003,1,2.18789071415005,1.91400176163343,1.66953359140356,0,12.0851405341463
2021-12-06,2022,0.452967319,NA,66,1,"ice",0.3,78.27,-5.82963095238095,-4.1075,-7.2,14.5404281721577,30.7534282701175,120.766253025,0.624929901499985,0.837121384900002,2,0.717305264414597,0.698881405798792,NA,0,14.1674328994556
2021-12-07,2022,0.190723208,NA,67,1,"ice",0.31,78.58,-5.53698076923077,-4.5,-6.634,14.7830119092712,28.6589346473677,120.956976233,0.32184526349998,0.6182116519,3,-1.48051488943156,-0.0610225929802069,NA,0,14.6617200407144
2021-12-08,2022,0.347154405,NA,68,1,"ice",0.26,78.84,-3.89840740740741,0.2,-5.8,14.2873428274234,34.4133939304896,121.304130638,0.268938806499983,0.421916535899998,4,-2.92996921041921,-0.835551693509307,NA,0,14.5351773683473
2021-12-09,2022,0.39769925,NA,69,1,"ice",0.27,79.11,-4.42777564102564,-3.7,-5.433,7.15933668286999,17.3659432587271,121.701829888,0.372426827499977,0.331496597699997,5,-4.24430895400895,-2.24696535651297,NA,1,10.7233397551467
2021-12-10,2022,0.508880199,29.65828368,70,1,"ice",0.31,79.42,-12.5427738095238,-4.499,-17.6,6.35054884877555,31.1313008309229,122.210710087,0.453289724500004,0.363376777900006,6,-6.44711371591372,-4.51719935752078,1.98254654676401,2,6.75494276582275
2021-12-11,2022,0.301380687,29.40557535,71,1,"ice",0.28,79.7,-13.0451609195402,-5.9,-18,17.9908535774629,38.2514995123842,122.512090774,0.405130442999987,0.401680853100002,7,-7.89021970934557,-6.68706849987268,1.89801465254659,0,12.1707012131192
2021-12-12,2022,0.239711021,28.32883118,72,1,"ice",0.27,79.97,-2.8883782051282,0.3055,-5.5895,13.6322390185268,30.5536956308347,122.751801795,0.270545853999983,0.370560320000007,8,-7.36049919652506,-6.88130110060528,1.53783964653209,0,15.8115462979948
2021-12-13,2022,0.561759092,28.9454299,73,1,"ice",0.21,80.18,0.406753086419753,1.2,-0.4775,10.5369715845936,22.3646574202382,123.313560887,0.400735056499979,0.376455370600015,0,-6.49946709775963,-5.99038909506232,1.74409425544679,0,12.0846053015602
2021-12-14,2022,0.699803673,29.86509788,74,1,"ice",0.19,80.37,1.41385256410256,2.8,0.196,10.7207245949575,22.5751864184012,124.01336456,0.630781382499998,0.440677905900012,0,-5.33114145673398,-4.99741290458613,2.05172668054536,0,10.6288480897755
2021-12-15,2022,0.748677352,29.94442969,75,1,"ice",0.17,80.54,-7.24604938271605,1.092,-14.7,11.737000050236,40.5241330566566,124.762041912,0.724240512499983,0.576146504100002,1,-4.27179657137243,-5.47564747248737,2.07826347167922,0,11.2288623225967
2022-10-01,2023,7.88709975,23.03379545,1,0,"no ice",3.24,3.24,3.84270833333333,8.925,0.5485,7.96773534598518,19.7303458534807,7.88709975,NA,NA,0,-0.89422272079772,-4.29414976186466,-1.89821764006172,1,9.85236769811059
2022-10-02,2023,7.082013455,23.72481512,2,0,"no ice",3.62,6.86,4.482125,7.6315,1.348,8.38757875192278,12.8476670673828,14.969113205,NA,NA,0,0.579877920227921,-1.86202136050411,-1.69594782099208,2,8.17765704895396
2022-10-03,2023,6.497570851,23.69424332,3,0,"no ice",3.84,10.7,4.31733333333333,8.525,1.8265,9.6429703655061,13.8301357254768,21.466684056,6.789792153,NA,0,1.36199396961064,0.618334961334968,-1.70489655678513,3,9.01527455871441
2022-10-04,2023,6.134354594,22.91524823,4,0,"no ice",4.23,14.93,2.12566666666667,4.974,-1.014,4.04501330133211,8.58256549177811,27.60103865,6.3159627225,NA,0,1.50435679012346,1.33462708587709,-1.93291784583243,4,6.84399183341908
2022-10-05,2023,5.760789771,21.67189838,5,0,"no ice",4.3,19.23,1.21095833333333,8.046,-2.712,1.9854054132515,3.46725065436133,33.361828421,5.9475721825,6.3581382787,0,3.19575833333333,1.44951354972189,-2.29686139204112,5,3.01520935729178
2022-10-06,2023,5.909841434,21.83718156,6,0,"no ice",4.11,23.34,2.5323125,10.195,-3.058,2.27915634441588,4.6742835771625,39.271669855,5.8353156025,6.0500257665,0,2.93367916666667,1.60929354056438,-2.24848100525147,6,2.13228087883367
2022-10-07,2023,6.333617431,22.74161976,7,0,"no ice",3.83,27.17,2.68439583333333,8.085,-0.894,3.22547969267425,5.570921182,45.605287286,6.12172943249999,5.9947837665,0,2.57413333333333,3.02792857142858,-1.98374099998698,7,2.75231801854505
2022-10-08,2023,6.282026594,24.15773005,8,0,"no ice",3.64,30.81,2.60670833333333,7.8375,-1.068,3.59705437747214,7.3463824,51.88731388,6.30782201249999,6.0816009325,0,2.23200833333333,2.85135714285715,-1.5692283825083,8,3.41126703507317
2022-10-09,2023,5.881254014,25.32287923,9,0,"no ice",3.42,34.23,3.726,10.425,-1.0465,4.52185248521356,9.39283222573364,57.768567894,6.081640304,6.1429122971,0,2.552075,2.74333928571429,-1.22817511867323,9,4.05945343134283
2022-10-10,2023,5.745350417,26.44196563,10,0,"no ice",3.04,37.27,5.11279166666667,8.04,-1.015,10.1230934419044,22.6237700333619,63.513918311,5.8133022155,6.064777752,0,3.33244166666667,2.8569761904762,-0.900604987925305,0,7.32247296355894
2022-10-11,2023,5.627475847,26.91674901,11,0,"no ice",2.15,39.42,5.08560416666667,7.5055,3.5335,19.700430942417,27.2770007107081,69.141394158,5.68641313199999,5.8698818175,0,3.8431,3.27982440476191,-0.761630147498736,0,14.9117621921606
2022-10-12,2023,3.735431042,26.31035309,12,0,"no ice",2.09,41.51,4.58997916666667,8.93,1.525,16.2621505176136,23.2769497456112,72.8768252,4.68145344449999,5.3351848904,0,4.22421666666667,3.76254166666667,-0.939129570956487,0,17.9812907300153
2022-10-13,2023,2.998842253,26.05277661,13,0,"no ice",2.34,43.85,3.81645833333333,7.2035,1.36,8.78031879859676,10.8751722999787,75.875667453,3.36713664749999,4.5577106007,0,4.46616666666667,3.94599107142858,-1.01452532344815,1,12.5212346581052
2022-10-14,2023,3.239953378,26.15486667,14,0,"no ice",2.35,46.2,4.99733333333333,9.73,2.3435,11.7759934940245,20.1675983881269,79.115620831,3.11939781549999,3.7937678335,0,4.72043333333333,4.27641071428572,-0.984642327548763,0,10.2781561463106
2022-10-15,2023,2.931729087,26.43971215,15,0,"no ice",2.31,48.51,3.93054166666667,7.6415,-0.4675,6.78422948854696,17.1392197222438,82.047349918,3.08584123249997,3.2050707151,0,4.48398333333333,4.46552976190477,-0.901264608789465,1,9.28011149128569
2022-10-16,2023,2.980034229,26.62457767,16,0,"no ice",2.25,50.76,0.131125,5.35,-2.117,2.0873410349917,4.67482339510651,85.027384147,2.95588165799999,3.0472800359,0,3.4930875,3.9519761904762,-0.847152234126361,2,4.43578526176931
2022-10-17,2023,4.036374278,26.57059861,17,0,"no ice",2.12,52.88,0.416979166666666,8.1995,-3.29,1.97015555631336,3.66968238336421,89.063758425,3.50820425349998,3.22879452599999,0,2.6584875,3.28114583333334,-0.862952558160189,3,2.02874829565251
2022-10-18,2023,4.115937646,26.61955792,18,0,"no ice",1.91,54.79,1.20675,10.275,-4.2325,2.50621726710222,3.4791266491295,93.179696071,4.07615596199998,3.5144558987,0,2.13654583333333,2.72702380952382,-0.84862157569268,4,2.23818641170777
2022-10-19,2023,4.011076007,26.62939174,19,0,"no ice",1.72,56.51,5.26154166666667,10.865,1.091,4.14892825557887,6.87620097076983,97.190772078,4.0635068265,3.8439156244,0,2.1893875,2.82296130952382,-0.845743097584867,5,3.32757276134053
2022-10-20,2023,4.149140757,26.65490111,20,0,"no ice",1.68,58.19,7.0556875,10.56,4.659,11.6904998270721,15.0933097144547,101.339912835,4.08010838199998,4.0752071029,0,2.81441666666667,3.28570833333334,-0.83827619631058,0,7.91971404132545
2022-10-21,2023,3.668297337,26.66944816,21,0,"no ice",1.5,59.69,5.42954166666667,8.335,3.442,21.9771131212693,32.4916420498223,105.008210172,3.908719047,4.0049120258,0,3.8741,3.34745238095239,-0.834018098749482,0,16.8338064741707
2022-10-22,2023,2.696600705,26.80027177,22,0,"no ice",1.14,60.83,4.46739583333333,7.102,2.203,22.6425511992296,32.1677512834177,107.704810877,3.18244902099998,3.68676677060001,0,4.68418333333334,3.42414583333334,-0.795724445075722,0,22.3098321602494
2022-10-23,2023,1.467119924,26.98688372,23,0,"no ice",1.19,62.02,-0.749625,4.4945,-7.6425,13.9434750012937,21.9166085267118,109.171930801,2.08186031449998,3.0327215488,1,4.29290833333333,3.29832440476191,-0.741100869219,0,18.2930131002616
2022-10-24,2023,1.010902448,27.05185444,24,0,"no ice",1.2,63.22,-9.16879166666667,-7.9805,-10.695,17.2809219326881,21.08528889294,110.182833249,1.23901118599999,2.1849561457,2,1.40684166666667,1.92892857142858,-0.722083153298954,0,15.6121984669909
2022-10-25,2023,0.125354555,27.73414813,25,0,"no ice",1.1,64.32,-5.14085416666667,-3.6795,-8.51,21.5632526975301,26.4132920002958,110.308187804,0.568128501499976,1.30779776359999,3,-1.03246666666667,1.02212797619048,-0.52236753416375,0,19.4220873151091
2022-10-26,2023,0.460407468,28.64611545,26,0,"no ice",1.1,65.42,-3.68666666666667,-2.853,-5.816,9.9776349983915,17.430721412008,110.768595272,0.292881011499984,0.726382579299998,4,-2.85570833333333,-0.256187499999994,-0.255423664369392,1,15.7704438479608
2022-10-27,2023,0.768215494,29.39385226,27,0,"no ice",1.26,66.68,-5.12904166666667,-1.642,-7.205,2.30284085672109,8.14369350329986,111.536810766,0.61431148099999,0.531552195300005,5,-4.77499583333333,-1.99686309523809,-0.0365520521178826,2,6.14023792755627
2022-10-28,2023,0.81835713,29.73280365,28,0,"no ice",1.27,67.95,-1.901125,5.4535,-8.995,5.5690093269285,10.5113350057175,112.355167896,0.793286311999993,0.557329225600006,6,-5.00529583333333,-3.04410119047618,0.0626631212051892,3,3.93592509182477
2022-10-29,2023,0.867684905,29.89057313,29,0,"no ice",1.22,69.17,-0.3900625,5.4225,-4.706,3.64030729024446,6.86972315544174,113.222852801,0.843021017499971,0.741590261799992,7,-3.24955,-3.7380238095238,0.108844157085557,4,4.60465830858646
2022-10-30,2023,1.134416508,30.3013008,30,0,"no ice",1.18,70.35,-2.1861875,3.2375,-6.8065,4.60874068180567,11.2390095942399,114.357269309,1.00105070649997,0.886339010900008,8,-2.65861666666667,-3.94324702380952,0.229069116091128,5,4.12452398602505
2022-10-31,2023,1.527318354,30.22094205,31,1,"ice",1.09,71.44,-0.108291666666667,3.099,-2.68,11.773249419648,18.3052264813004,115.884587663,1.33086743099999,1.0697655207,9,-1.94294166666667,-2.64888988095238,0.205547137587735,0,8.1909950507268
2022-11-01,2023,1.738022146,29.96326972,32,1,"ice",0.98,72.42,2.804625,6.6715,0.7325,11.7779728265224,14.8665861779715,117.622609809,1.63267025,1.3196618688,0,-0.356208333333332,-1.51382142857142,0.130123328641237,0,11.7756111230851
2022-11-02,2023,2.489773087,29.79216625,33,1,"ice",0.9,73.32,1.72810416666667,6.324,-1.9475,14.2173201456329,24.5887073495498,120.112382896,2.11389761649998,1.704440069,0,0.369637500000001,-0.740282738095232,0.0800392725403648,0,12.9976464860776
2022-11-03,2023,2.853717191,29.78467938,34,1,"ice",0.95,74.27,-4.53033333333333,1.464,-9.74,5.26965778458272,11.9947547158507,122.966100087,2.67174513899998,2.14454567890001,1,-0.458416666666665,-0.65475297619047,0.077847775096742,1,9.74348896510781
2022-11-04,2023,2.706933285,29.74517785,35,1,"ice",1.02,75.29,-9.85541666666667,-8.52,-10.84,18.6551634633822,28.97202905,125.673033372,2.78032523799997,2.49203816960001,2,-1.9922625,-1.79108035714285,0.0662851992787865,0,11.9624106239824
2022-11-05,2023,1.42493766,29.4850509,36,1,"ice",0.84,76.13,-5.47495833333333,-3.688,-8.57,27.7221255903552,37.3122162898109,127.097971032,2.06593547249997,2.45113729220001,3,-3.06559583333333,-2.51749404761904,-0.00985710664375854,0,23.1886445268686
2022-11-06,2023,1.259907586,29.50455038,37,1,"ice",0.89,77.02,-4.69572916666667,-0.819,-7.256,10.8106415632555,18.2458465074596,128.357878618,1.34242262299999,2.06228623889999,4,-4.56566666666667,-2.87599999999999,-0.00414937289494637,0,19.2663835768053
2022-11-07,2023,2.153780139,29.92237385,38,1,"ice",0.83,77.85,2.33610416666667,6.0865,-7.39,9.58125118060665,18.2512446868997,130.511658757,1.7068438625,1.77759625859999,0,-4.44406666666667,-2.52680059523809,0.118152612633117,1,10.195946371931
2022-11-08,2023,2.227969024,30.03609844,39,1,"ice",0.8,78.65,3.2575625,5.757,-0.777,7.97864416693182,11.805818435448,132.739627781,2.19087458149999,1.75468765429999,0,-2.8864875,-2.46209523809523,0.151441176246752,2,8.77994767376921
2022-11-09,2023,2.129315701,30.1221009,40,1,"ice",0.77,79.42,2.1401875,7.6495,-8.915,12.0991195183588,15.7356930678239,134.868943482,2.17864236249997,1.9923694063,0,-0.487366666666665,-2.40322619047618,0.176615136958672,0,10.0388818426453
2022-11-10,2023,1.835033622,30.12753222,41,1,"ice",0.81,80.23,-10.6295833333333,-9.225,-12.295,14.6005459012331,23.5900441531356,136.703977104,1.98217466149997,2.1049481697,1,-1.51829166666667,-3.27454761904761,0.178204950044179,0,13.3498327097959
2022-11-11,2023,1.302941181,29.98108236,42,1,"ice",0.7,80.93,-12.175625,-10.195,-14.43,13.2245049771288,21.9867848594328,138.006918285,1.56898740149997,1.89548683789999,2,-3.01427083333333,-3.60600595238095,0.135337303910498,0,13.9125254391809
2022-11-12,2023,0.930772978,29.99148615,43,1,"ice",0.64,81.57,-6.08291666666667,-1.648,-9.95,7.66541480498911,16.8315234941595,138.937691263,1.11685707949995,1.5534101767,3,-4.698075,-3.69285714285714,0.138382619134215,1,10.4449598910589
2022-11-13,2023,1.526662522,30.22646944,44,1,"ice",0.64,82.21,-6.06229166666667,-2.521,-13.495,13.619156879034,22.1757211398355,140.464353785,1.22871774999998,1.3424534765,4,-6.56204583333333,-3.88808035714285,0.207165071524734,0,10.6422858420115
2022-11-14,2023,1.473181191,30.55376622,45,1,"ice",0.64,82.85,-12.9258333333333,-8.505,-16.86,4.25734169265957,8.56205240990582,141.937534976,1.4999218565,1.2924551244,5,-9.57525,-6.06835714285714,0.302968799474583,1,8.93824928584677
2022-11-15,2023,1.541632462,30.73681354,46,1,"ice",0.61,83.46,-14.6691666666667,-12.085,-17.28,6.47779283580446,12.6263417103396,143.479167438,1.50740682649999,1.3944342019,6,-10.3831666666667,-8.62931845238095,0.356548964996618,2,5.36756726423199
2022-11-16,2023,1.127930972,31.17131163,47,1,"ice",0.56,84.02,-12.2702916666667,-8.8935,-15.235,11.7061770399394,22.1541284220752,144.60709841,1.33478171699998,1.4353627947,7,-10.4021,-10.6879583333333,0.483731813569369,0,9.09198493787189
2022-11-17,2023,0.881802257,31.22775396,48,1,"ice",0.56,84.58,-12.6820833333333,-10.83,-17.765,12.6336517449981,28.5617674174464,145.488900667,1.00486661449998,1.27186571980001,8,-11.7219333333333,-10.9811726190476,0.500253166538914,0,12.1699143924687
2022-11-18,2023,0.866055451,31.50453882,49,1,"ice",0.6,85.18,-15.2629166666667,-11.855,-19.505,7.71467319230109,17.2147942344049,146.354956118,0.873928853999953,1.08445755129999,9,-13.5620583333333,-11.4222142857143,0.581271444286947,1,10.1741624686496
2022-11-19,2023,0.815876043,32.04862382,50,1,"ice",0.51,85.69,-9.74329166666667,-7.528,-12.855,10.2525597789335,19.4280478048364,147.170832161,0.840965746999982,0.913118715399998,10,-12.92555,-11.945125,0.740531707469474,0,8.98361648561725
2022-11-20,2023,0.786556457,32.07514531,51,1,"ice",0.45,86.14,-5.10179166666667,-2.2995,-7.99,15.6007385818358,23.3741169755326,147.957388618,0.801216249999955,0.838251190999995,11,-11.012075,-11.8079107142857,0.748294868514886,0,12.9266491803846
2022-11-21,2023,0.732406288,31.56897875,52,1,"ice",0.39,86.53,-2.41775,1.702,-5.2705,11.2014022774668,16.3132982679121,148.689794906,0.759481372499964,0.800422097799998,12,-9.04156666666666,-10.3067559523809,0.600133791551186,0,13.4010704296513
2022-11-22,2023,1.317357906,31.7697641,53,1,"ice",0.36,86.89,-2.55664583333333,0.461,-5.2165,12.3245834796382,16.8153289558392,150.007152812,1.02488209699998,0.882335613299998,13,-7.01647916666666,-8.57639583333333,0.658906093092665,0,11.7629928785525
2022-11-23,2023,1.391950986,NA,54,1,"ice",0.35,87.24,-6.0665625,-2.556,-9.845,16.0379686238941,26.078604875011,151.399103798,1.35465444599999,1.05063074679999,14,-5.17720833333333,-7.6901488095238,NA,0,14.1812760517661
2022-11-24,2023,1.331389813,31.89245937,55,1,"ice",0.34,87.58,-9.93770833333333,-3.0275,-13.71,2.4691497683016,3.50125918483381,152.730493611,1.36167039949997,1.22555188779999,15,-5.21609166666667,-7.29809523809523,0.694820483291718,1,9.25355919609784
2022-11-25,2023,1.547926698,32.08650615,56,1,"ice",0.34,87.92,-3.70489583333333,4.047,-7.921,3.55634310751652,6.87890006,154.278420309,1.43965825549995,1.3900591605,16,-4.9367125,-5.6469494047619,0.751620323854353,2,3.01274643790904
2022-11-26,2023,1.622391378,32.32227059,57,1,"ice",0.35,88.27,-1.141,1.6525,-6.4415,8.35415502421986,18.8288498869879,155.900811687,1.58515903799997,1.46666342609999,17,-4.6813625,-4.41805059523809,0.820631428302154,3,5.95524906586817
2022-11-27,2023,1.566264274,32.56571556,58,1,"ice",0.37,88.64,-7.944875,-6.642,-8.885,16.359137808234,29.2635307446563,157.467075961,1.59432782599996,1.5306262402,18,-5.75900833333333,-4.82420535714285,0.891890716818952,0,12.3566464162269
2022-11-28,2023,0.92746586,32.11552372,59,1,"ice",0.32,88.96,-6.6326875,-5.5745,-9.03,16.2123748048062,26.8883317910226,158.394541821,1.24686506699997,1.45167520720001,19,-5.87223333333333,-5.42633928571428,0.760114117719498,0,16.2857563065201
2022-11-29,2023,1.312932294,32.2150825,60,1,"ice",0.4,89.36,-15.4704166666667,-10.8,-17.51,10.1598460469255,31.1043099337225,159.707474115,1.12019907699997,1.33518377460001,20,-6.978775,-7.27116369047618,0.789256177333219,0,13.1861104258659
