"","date","waterYear","site_name","snow_water_equivalent","precipitation","precipitation_cumulative","temperature_max","temperature_min","temperature_mean"
"3631",1993-09-08,1993,"bear lake ",0,0,881.38,14.9,0.5,8.9
"3632",1993-09-09,1993,"bear lake ",0,0,881.38,17.2,6.3,10.4
"3633",1993-09-10,1993,"bear lake ",0,0,881.38,19.7,1.8,10.9
"3634",1993-09-11,1993,"bear lake ",0,0,881.38,20.3,8.9,13.8
"3635",1993-09-12,1993,"bear lake ",0,0,881.38,18.9,5.2,12.4
"3636",1993-09-13,1993,"bear lake ",0,50.8,881.38,4.9,-6.5,-2.4
"3637",1993-09-14,1993,"bear lake ",0,0,932.18,4.9,-6,0.3
"3638",1993-09-15,1993,"bear lake ",0,0,932.18,12.5,2.9,6.7
"3639",1993-09-16,1993,"bear lake ",0,2.54,932.18,13.2,0.6,5.9
"3640",1993-09-17,1993,"bear lake ",0,0,934.72,13.2,1.1,5.1
"3641",1993-09-18,1993,"bear lake ",0,10.16,934.72,5.3,0.1,1.9
"3642",1993-09-19,1993,"bear lake ",0,2.54,944.88,7.6,0.2,2.8
"3643",1993-09-20,1993,"bear lake ",0,0,947.42,14.1,2.5,6.7
"3644",1993-09-21,1993,"bear lake ",0,0,947.42,15.6,4.9,9.8
"3645",1993-09-22,1993,"bear lake ",0,0,947.42,13.9,1.4,4.9
"3646",1993-09-23,1993,"bear lake ",0,0,947.42,NA,NA,NA
"3647",1993-09-24,1993,"bear lake ",0,0,947.42,13.8,1.6,5.9
"3648",1993-09-25,1993,"bear lake ",0,0,947.42,NA,NA,NA
"3649",1993-09-26,1993,"bear lake ",0,0,947.42,10.8,-2.8,4.3
"3650",1993-09-27,1993,"bear lake ",0,0,947.42,15.9,5.7,9.9
"3651",1993-09-28,1993,"bear lake ",0,0,947.42,16.2,0.3,8.2
"3652",1993-09-29,1993,"bear lake ",0,0,947.42,17.4,0.3,8.2
"3653",1993-09-30,1993,"bear lake ",0,0,947.42,15.9,5.2,10.1
"3654",1993-10-01,1994,"bear lake ",0,0,0,NA,NA,NA
"3655",1993-10-02,1994,"bear lake ",0,0,0,13.7,-2.1,4.4
"3656",1993-10-03,1994,"bear lake ",0,0,0,17.4,4.6,10.4
"3657",1993-10-04,1994,"bear lake ",0,0,0,17.9,4.4,10.3
"3658",1993-10-05,1994,"bear lake ",0,0,0,17.9,4.4,9.9
"3659",1993-10-06,1994,"bear lake ",0,0,0,17.6,5.2,10.4
"3660",1993-10-07,1994,"bear lake ",0,7.62,0,NA,NA,NA
"3661",1993-10-08,1994,"bear lake ",0,2.54,7.62,NA,NA,NA
"3662",1993-10-09,1994,"bear lake ",0,17.78,10.16,NA,NA,NA
"3663",1993-10-10,1994,"bear lake ",7.6,2.54,27.94,1.6,-3.7,-1.6
"3664",1993-10-11,1994,"bear lake ",7.6,2.54,30.48,6.8,0.2,3.1
"3665",1993-10-12,1994,"bear lake ",10.2,2.54,33.02,6.1,0.5,2.3
"3666",1993-10-13,1994,"bear lake ",7.6,0,35.56,7,1.1,3.4
"3667",1993-10-14,1994,"bear lake ",5.1,12.7,35.56,7.2,-0.5,1.3
"3668",1993-10-15,1994,"bear lake ",5.1,10.16,48.26,5.1,-0.9,1
"3669",1993-10-16,1994,"bear lake ",10.2,2.54,58.42,4.8,-2.2,0
"3670",1993-10-17,1994,"bear lake ",12.7,15.24,60.96,0.4,-2,-1.2
"3671",1993-10-18,1994,"bear lake ",22.9,5.08,76.2,NA,NA,NA
"3672",1993-10-19,1994,"bear lake ",27.9,2.54,81.28,4.4,-3.2,-0.9
"3673",1993-10-20,1994,"bear lake ",27.9,0,83.82,2.9,-5.9,-1.9
"3674",1993-10-21,1994,"bear lake ",27.9,0,83.82,7.6,-2.2,2.9
"3675",1993-10-22,1994,"bear lake ",27.9,0,83.82,9,1.5,4.7
"3676",1993-10-23,1994,"bear lake ",27.9,0,83.82,10.4,-1.7,3.6
"3677",1993-10-24,1994,"bear lake ",27.9,0,83.82,10.6,-1.5,5
"3678",1993-10-25,1994,"bear lake ",27.9,0,83.82,7.2,-5.1,1.3
"3679",1993-10-26,1994,"bear lake ",25.4,5.08,83.82,NA,NA,NA
"3680",1993-10-27,1994,"bear lake ",27.9,0,88.9,2.2,-9.1,-1.3
"3681",1993-10-28,1994,"bear lake ",27.9,0,88.9,NA,NA,NA
"3682",1993-10-29,1994,"bear lake ",25.4,17.78,88.9,-7.2,-19,-13.2
"3683",1993-10-30,1994,"bear lake ",38.1,2.54,106.68,2.8,-11.2,-4.7
"3684",1993-10-31,1994,"bear lake ",43.2,0,109.22,5.8,-1.9,2
"3685",1993-11-01,1994,"bear lake ",43.2,0,109.22,1.9,-9.6,-2.9
"3686",1993-11-02,1994,"bear lake ",43.2,0,109.22,-2.8,-10,-5.5
"3687",1993-11-03,1994,"bear lake ",43.2,0,109.22,3.2,-4.3,-1.1
"3688",1993-11-04,1994,"bear lake ",43.2,2.54,109.22,-1.5,-10.1,-5.6
"3689",1993-11-05,1994,"bear lake ",43.2,5.08,111.76,-7.8,-13.4,-11.5
"3690",1993-11-06,1994,"bear lake ",43.2,2.54,116.84,-5.3,-12.4,-8.1
"3691",1993-11-07,1994,"bear lake ",45.7,0,119.38,-1.8,-9.7,-6.2
"3692",1993-11-08,1994,"bear lake ",45.7,0,119.38,-0.5,-8.6,-5.2
"3693",1993-11-09,1994,"bear lake ",48.3,0,119.38,0.6,-7,-3.4
"3694",1993-11-10,1994,"bear lake ",48.3,0,119.38,4.5,-2.7,1.1
"3695",1993-11-11,1994,"bear lake ",48.3,5.08,119.38,5.9,-5.2,-0.4
"3696",1993-11-12,1994,"bear lake ",50.8,15.24,124.46,-3.5,-5.4,-4.6
"3697",1993-11-13,1994,"bear lake ",63.5,2.54,139.7,-2.1,-9.1,-5.7
"3698",1993-11-14,1994,"bear lake ",63.5,7.62,142.24,-7.2,-12.3,-8.5
"3699",1993-11-15,1994,"bear lake ",71.1,2.54,149.86,-1.3,-8.4,-5.8
"3700",1993-11-16,1994,"bear lake ",73.7,0,152.4,0.6,-6.7,-3.7
"3701",1993-11-17,1994,"bear lake ",73.7,0,152.4,3.6,-4.1,-0.8
"3702",1993-11-18,1994,"bear lake ",73.7,5.08,152.4,-2.5,-12.5,-5.6
"3703",1993-11-19,1994,"bear lake ",73.7,0,157.48,-5.6,-13.4,-8.7
"3704",1993-11-20,1994,"bear lake ",76.2,0,157.48,-1,-6.8,-4.1
"3705",1993-11-21,1994,"bear lake ",76.2,0,157.48,3.5,-4.7,-0.4
"3706",1993-11-22,1994,"bear lake ",76.2,10.16,157.48,1.5,-1.1,0
"3707",1993-11-23,1994,"bear lake ",86.4,17.78,167.64,0.7,-12.4,-6
"3708",1993-11-24,1994,"bear lake ",101.6,5.08,185.42,-12.2,-20,-16.4
"3709",1993-11-25,1994,"bear lake ",106.7,5.08,190.5,NA,NA,NA
"3710",1993-11-26,1994,"bear lake ",111.8,5.08,195.58,-10,-19.6,-14.6
"3711",1993-11-27,1994,"bear lake ",114.3,0,200.66,-3.7,-11.5,-7.7
"3712",1993-11-28,1994,"bear lake ",114.3,0,200.66,2.1,-5.4,-1.5
"3713",1993-11-29,1994,"bear lake ",114.3,0,200.66,0.3,-3.9,-2.1
"3714",1993-11-30,1994,"bear lake ",114.3,0,200.66,2.6,-5.3,-1.6
"3715",1993-12-01,1994,"bear lake ",114.3,2.54,200.66,NA,NA,NA
"3716",1993-12-02,1994,"bear lake ",116.8,2.54,203.2,-3.9,-10.9,-7.2
"3717",1993-12-03,1994,"bear lake ",119.4,0,205.74,-4.1,-11.3,-8.5
"3718",1993-12-04,1994,"bear lake ",119.4,2.54,205.74,-0.4,-11.1,-4.8
"3719",1993-12-05,1994,"bear lake ",121.9,0,208.28,NA,NA,NA
"3720",1993-12-06,1994,"bear lake ",121.9,0,208.28,-1.9,-8.5,-4.7
"3721",1993-12-07,1994,"bear lake ",121.9,0,208.28,-3,-9.8,-6.5
"3722",1993-12-08,1994,"bear lake ",121.9,0,208.28,1.4,-3.1,-0.9
"3723",1993-12-09,1994,"bear lake ",121.9,2.54,208.28,-0.1,-3.9,-2.3
"3724",1993-12-10,1994,"bear lake ",121.9,0,210.82,NA,NA,NA
"3725",1993-12-11,1994,"bear lake ",124.5,0,210.82,11.4,-2.4,4.2
"3726",1993-12-12,1994,"bear lake ",124.5,0,210.82,1,-9.8,-2.6
"3727",1993-12-13,1994,"bear lake ",124.5,2.54,210.82,-4.9,-13.8,-9.8
"3728",1993-12-14,1994,"bear lake ",127,0,213.36,4.3,-10.8,-5.1
"3729",1993-12-15,1994,"bear lake ",127,5.08,213.36,-0.5,-10.8,-8
"3730",1993-12-16,1994,"bear lake ",127,2.54,218.44,-8.1,-14.8,-11.5
"3731",1993-12-17,1994,"bear lake ",129.5,2.54,220.98,-9.6,-15.1,-12.2
"3732",1993-12-18,1994,"bear lake ",132.1,0,223.52,-5.6,-10.8,-7.8
"3733",1993-12-19,1994,"bear lake ",132.1,7.62,223.52,-7.6,-18.2,-11.1
"3734",1993-12-20,1994,"bear lake ",134.6,0,231.14,-5.4,-15.3,-10.5
"3735",1993-12-21,1994,"bear lake ",137.2,2.54,231.14,-8.6,-19.9,-12.4
"3736",1993-12-22,1994,"bear lake ",137.2,2.54,233.68,-10.8,-17.5,-14.3
"3737",1993-12-23,1994,"bear lake ",142.2,0,236.22,-10.5,-16.3,-13.7
"3738",1993-12-24,1994,"bear lake ",142.2,0,236.22,-5.3,-15.6,-10.1
"3739",1993-12-25,1994,"bear lake ",142.2,0,236.22,-2.5,-8.3,-4.6
"3740",1993-12-26,1994,"bear lake ",144.8,0,236.22,2,-3.7,-1.1
"3741",1993-12-27,1994,"bear lake ",147.3,5.08,236.22,-2.4,-6.7,-4.5
"3742",1993-12-28,1994,"bear lake ",147.3,0,241.3,-4.3,-12.5,-6.7
"3743",1993-12-29,1994,"bear lake ",147.3,0,241.3,-1.4,-15.4,-7.3
"3744",1993-12-30,1994,"bear lake ",147.3,2.54,241.3,-1.3,-7.5,-3.5
"3745",1993-12-31,1994,"bear lake ",147.3,0,243.84,-2.6,-8.8,-6.3
"3746",1994-01-01,1994,"bear lake ",147.3,0,243.84,-2.6,-8.8,-5.7
"3747",1994-01-02,1994,"bear lake ",147.3,5.08,243.84,NA,NA,NA
"3748",1994-01-03,1994,"bear lake ",152.4,5.08,248.92,-4.2,-9.1,-6.3
"3749",1994-01-04,1994,"bear lake ",154.9,2.54,254,-0.9,-6.2,-3
"3750",1994-01-05,1994,"bear lake ",157.5,10.16,256.54,-1.2,-12.2,-6.4
"3751",1994-01-06,1994,"bear lake ",167.6,5.08,266.7,-9.3,-15.1,-12.7
"3752",1994-01-07,1994,"bear lake ",172.7,2.54,271.78,-9.8,-15.3,-12.2
"3753",1994-01-08,1994,"bear lake ",177.8,0,274.32,-4,-10.5,-6.9
"3754",1994-01-09,1994,"bear lake ",177.8,0,274.32,-3.9,-10.4,-7.7
"3755",1994-01-10,1994,"bear lake ",177.8,2.54,274.32,-6.1,-10.8,-8.8
"3756",1994-01-11,1994,"bear lake ",177.8,0,276.86,-3.9,-9.7,-7.7
"3757",1994-01-12,1994,"bear lake ",177.8,0,276.86,-6,-10.1,-8.5
"3758",1994-01-13,1994,"bear lake ",180.3,2.54,276.86,-3.4,-7.7,-6
"3759",1994-01-14,1994,"bear lake ",182.9,2.54,279.4,-3.8,-6.7,-5.3
"3760",1994-01-15,1994,"bear lake ",185.4,0,281.94,-0.2,-5.2,-3.2
"3761",1994-01-16,1994,"bear lake ",185.4,2.54,281.94,NA,NA,NA
"3762",1994-01-17,1994,"bear lake ",193,7.62,284.48,-5.8,-11.2,-8
"3763",1994-01-18,1994,"bear lake ",203.2,0,292.1,1,-6.6,-2.1
"3764",1994-01-19,1994,"bear lake ",205.7,0,292.1,2.2,-3.8,-1.8
"3765",1994-01-20,1994,"bear lake ",205.7,0,292.1,2.9,-4.9,-1.8
"3766",1994-01-21,1994,"bear lake ",205.7,0,292.1,NA,NA,NA
"3767",1994-01-22,1994,"bear lake ",205.7,0,292.1,NA,NA,NA
"3768",1994-01-23,1994,"bear lake ",205.7,0,292.1,5.7,-3.9,0
"3769",1994-01-24,1994,"bear lake ",205.7,0,292.1,0.5,-3.4,-2
"3770",1994-01-25,1994,"bear lake ",205.7,0,292.1,2.6,-7.6,-3
"3771",1994-01-26,1994,"bear lake ",205.7,15.24,292.1,-5.7,-13.4,-7.9
"3772",1994-01-27,1994,"bear lake ",221,2.54,307.34,-5.4,-16.4,-10.5
"3773",1994-01-28,1994,"bear lake ",221,0,309.88,-2.2,-19.2,-11.5
"3774",1994-01-29,1994,"bear lake ",223.5,0,309.88,NA,NA,NA
"3775",1994-01-30,1994,"bear lake ",223.5,0,309.88,-12.3,-26.3,-20.7
"3776",1994-01-31,1994,"bear lake ",226.1,0,309.88,-16.6,-24.2,-20
"3777",1994-02-01,1994,"bear lake ",226.1,2.54,309.88,-11.5,-20.7,-16.2
"3778",1994-02-02,1994,"bear lake ",226.1,0,312.42,-7,-15.1,-10.6
"3779",1994-02-03,1994,"bear lake ",226.1,0,312.42,-4.7,-9.8,-8.2
"3780",1994-02-04,1994,"bear lake ",226.1,0,312.42,NA,NA,NA
"3781",1994-02-05,1994,"bear lake ",226.1,0,312.42,-5.3,-11.4,-9.4
"3782",1994-02-06,1994,"bear lake ",226.1,0,312.42,-4.8,-11.4,-7.8
"3783",1994-02-07,1994,"bear lake ",226.1,5.08,312.42,-4.7,-6.5,-5.5
"3784",1994-02-08,1994,"bear lake ",226.1,17.78,317.5,-3.2,-10.6,-5.9
"3785",1994-02-09,1994,"bear lake ",241.3,2.54,335.28,-7.6,-8.9,-8.1
"3786",1994-02-10,1994,"bear lake ",248.9,7.62,337.82,-4.3,-9.3,-6.7
"3787",1994-02-11,1994,"bear lake ",251.5,17.78,345.44,-2,-13.9,-7.2
"3788",1994-02-12,1994,"bear lake ",266.7,0,363.22,-8.4,-21.5,-14.3
"3789",1994-02-13,1994,"bear lake ",271.8,2.54,363.22,-2.8,-13.6,-7.2
"3790",1994-02-14,1994,"bear lake ",271.8,0,365.76,2,-8.1,-4.5
"3791",1994-02-15,1994,"bear lake ",271.8,0,365.76,3.9,-5.7,-2
"3792",1994-02-16,1994,"bear lake ",271.8,0,365.76,6.2,-4.1,-0.8
"3793",1994-02-17,1994,"bear lake ",271.8,0,365.76,6.6,-3.3,0.8
"3794",1994-02-18,1994,"bear lake ",274.3,0,365.76,1.3,-9.6,-3.6
"3795",1994-02-19,1994,"bear lake ",274.3,0,365.76,-5.6,-12.3,-9.3
"3796",1994-02-20,1994,"bear lake ",274.3,0,365.76,-6,-13,-9.8
"3797",1994-02-21,1994,"bear lake ",274.3,7.62,365.76,-2,-11.6,-7.6
"3798",1994-02-22,1994,"bear lake ",281.9,2.54,373.38,-4.6,-15.3,-11.8
"3799",1994-02-23,1994,"bear lake ",284.5,0,375.92,NA,NA,NA
"3800",1994-02-24,1994,"bear lake ",289.6,20.32,375.92,-4.4,-11.5,-7.4
"3801",1994-02-25,1994,"bear lake ",309.9,17.78,396.24,0.6,-4.3,-2.6
"3802",1994-02-26,1994,"bear lake ",327.7,0,414.02,3.6,-5.3,-1.4
"3803",1994-02-27,1994,"bear lake ",327.7,0,414.02,0.8,-5.1,-2.4
"3804",1994-02-28,1994,"bear lake ",330.2,2.54,414.02,0.8,-8.4,-4.4
"3805",1994-03-01,1994,"bear lake ",332.7,0,416.56,3.7,-8.1,-2.6
"3806",1994-03-02,1994,"bear lake ",332.7,0,416.56,NA,NA,NA
"3807",1994-03-03,1994,"bear lake ",332.7,0,416.56,9.9,-0.7,3.3
"3808",1994-03-04,1994,"bear lake ",332.7,0,416.56,9.9,-3.1,2.5
"3809",1994-03-05,1994,"bear lake ",332.7,2.54,416.56,7.8,-3.2,0.9
"3810",1994-03-06,1994,"bear lake ",335.3,10.16,419.1,3.3,-3.4,-1.2
"3811",1994-03-07,1994,"bear lake ",348,2.54,429.26,4.3,-13.4,-4.1
"3812",1994-03-08,1994,"bear lake ",350.5,5.08,431.8,-7.1,-17.4,-11.7
"3813",1994-03-09,1994,"bear lake ",353.1,0,436.88,NA,NA,NA
"3814",1994-03-10,1994,"bear lake ",355.6,0,436.88,5.1,-6.7,-2.3
"3815",1994-03-11,1994,"bear lake ",358.1,12.7,436.88,6,-5.6,-1.4
"3816",1994-03-12,1994,"bear lake ",370.8,2.54,449.58,NA,NA,NA
"3817",1994-03-13,1994,"bear lake ",373.4,0,452.12,10.1,-10.6,0.6
"3818",1994-03-14,1994,"bear lake ",375.9,0,452.12,9.4,-0.9,2.8
"3819",1994-03-15,1994,"bear lake ",378.5,0,452.12,9.6,0,4
"3820",1994-03-16,1994,"bear lake ",378.5,0,452.12,11.6,2.3,5.6
"3821",1994-03-17,1994,"bear lake ",378.5,0,452.12,3.6,-1.9,0.9
"3822",1994-03-18,1994,"bear lake ",381,2.54,452.12,9.6,-0.2,2.8
"3823",1994-03-19,1994,"bear lake ",381,0,454.66,8.2,-0.4,2.8
"3824",1994-03-20,1994,"bear lake ",381,2.54,454.66,1,-6.3,-2.5
"3825",1994-03-21,1994,"bear lake ",388.6,0,457.2,7,-5.6,0.1
"3826",1994-03-22,1994,"bear lake ",388.6,2.54,457.2,10.5,-3.3,2.6
"3827",1994-03-23,1994,"bear lake ",393.7,5.08,459.74,-3.2,-9.8,-6.9
"3828",1994-03-24,1994,"bear lake ",398.8,5.08,464.82,-3.3,-10.5,-7
"3829",1994-03-25,1994,"bear lake ",401.3,10.16,469.9,0.5,-10.1,-4.3
"3830",1994-03-26,1994,"bear lake ",414,12.7,480.06,-1.8,-15.8,-9.6
"3831",1994-03-27,1994,"bear lake ",424.2,0,492.76,-6.6,-18.6,-13.4
"3832",1994-03-28,1994,"bear lake ",429.3,2.54,492.76,-4.3,-15,-8.4
"3833",1994-03-29,1994,"bear lake ",434.3,7.62,495.3,-0.8,-14,-9.1
"3834",1994-03-30,1994,"bear lake ",436.9,0,502.92,4.1,-8.8,-2.1
"3835",1994-03-31,1994,"bear lake ",436.9,0,502.92,10.7,-4.9,1
"3836",1994-04-01,1994,"bear lake ",436.9,2.54,502.92,10.3,-3.7,1.5
"3837",1994-04-02,1994,"bear lake ",442,5.08,505.46,5.6,-5.6,-2.4
"3838",1994-04-03,1994,"bear lake ",449.6,0,510.54,8.5,-3.5,1.5
"3839",1994-04-04,1994,"bear lake ",449.6,7.62,510.54,1.5,-10.7,-3.8
"3840",1994-04-05,1994,"bear lake ",459.7,2.54,518.16,-4.4,-11.6,-8.4
"3841",1994-04-06,1994,"bear lake ",462.3,2.54,520.7,2.3,-8.1,-3.7
"3842",1994-04-07,1994,"bear lake ",467.4,2.54,523.24,NA,NA,NA
"3843",1994-04-08,1994,"bear lake ",472.4,5.08,525.78,2.5,-9.4,-4.5
"3844",1994-04-09,1994,"bear lake ",475,5.08,530.86,0.3,-10.6,-5.4
"3845",1994-04-10,1994,"bear lake ",482.6,5.08,535.94,-2.3,-8.9,-6.8
"3846",1994-04-11,1994,"bear lake ",487.7,2.54,541.02,-0.9,-10.1,-6.3
"3847",1994-04-12,1994,"bear lake ",490.2,0,543.56,6.5,-9.3,-0.6
"3848",1994-04-13,1994,"bear lake ",492.8,0,543.56,9.3,-2,3.3
"3849",1994-04-14,1994,"bear lake ",492.8,5.08,543.56,NA,NA,NA
"3850",1994-04-15,1994,"bear lake ",497.8,0,548.64,10.1,-5.7,2.1
"3851",1994-04-16,1994,"bear lake ",497.8,0,548.64,16.6,0.9,7.7
"3852",1994-04-17,1994,"bear lake ",497.8,0,548.64,14,4.7,7.6
"3853",1994-04-18,1994,"bear lake ",497.8,0,548.64,15.3,1.4,7.5
"3854",1994-04-19,1994,"bear lake ",490.2,0,548.64,14.2,-0.5,5
"3855",1994-04-20,1994,"bear lake ",482.6,0,548.64,13.9,-1.1,5.6
"3856",1994-04-21,1994,"bear lake ",469.9,2.54,548.64,15.5,-1.3,6.2
"3857",1994-04-22,1994,"bear lake ",459.7,0,551.18,16.2,-1.4,6.1
"3858",1994-04-23,1994,"bear lake ",449.6,0,551.18,16.6,0.8,7.6
"3859",1994-04-24,1994,"bear lake ",434.3,0,551.18,13.4,0.9,6.4
"3860",1994-04-25,1994,"bear lake ",426.7,15.24,551.18,2,-4.4,-2.4
"3861",1994-04-26,1994,"bear lake ",436.9,20.32,566.42,-0.9,-10.4,-5.7
"3862",1994-04-27,1994,"bear lake ",454.7,0,586.74,-1.4,-12.2,-8.8
"3863",1994-04-28,1994,"bear lake ",459.7,12.7,586.74,2.7,-10.5,-4.8
"3864",1994-04-29,1994,"bear lake ",469.9,5.08,599.44,-1.3,-10.4,-5.9
"3865",1994-04-30,1994,"bear lake ",477.5,2.54,604.52,6.2,-8.6,-1.3
"3866",1994-05-01,1994,"bear lake ",480.1,5.08,607.06,7.5,-4.2,-0.1
"3867",1994-05-02,1994,"bear lake ",482.6,2.54,612.14,8.2,-2.6,1.2
"3868",1994-05-03,1994,"bear lake ",482.6,2.54,614.68,NA,NA,NA
"3869",1994-05-04,1994,"bear lake ",487.7,2.54,617.22,11.9,-2.4,3.8
"3870",1994-05-05,1994,"bear lake ",490.2,0,619.76,16.5,0.3,7.6
"3871",1994-05-06,1994,"bear lake ",477.5,0,619.76,15.5,-0.9,5.8
"3872",1994-05-07,1994,"bear lake ",459.7,0,619.76,17.3,-2,6.8
"3873",1994-05-08,1994,"bear lake ",442,0,619.76,14,1.3,5.3
"3874",1994-05-09,1994,"bear lake ",426.7,0,619.76,11.3,-0.5,3.8
"3875",1994-05-10,1994,"bear lake ",414,0,619.76,14.4,-1,5.7
"3876",1994-05-11,1994,"bear lake ",398.8,2.54,619.76,15.6,-0.3,6.8
"3877",1994-05-12,1994,"bear lake ",381,0,622.3,16.8,-0.2,6.4
"3878",1994-05-13,1994,"bear lake ",363.2,0,622.3,12.7,0,5.3
"3879",1994-05-14,1994,"bear lake ",348,0,622.3,12.1,-1.7,4.1
"3880",1994-05-15,1994,"bear lake ",337.8,0,622.3,13.9,3,8.1
"3881",1994-05-16,1994,"bear lake ",325.1,0,622.3,18.8,7.1,11.2
"3882",1994-05-17,1994,"bear lake ",299.7,0,622.3,18.2,6,11.2
"3883",1994-05-18,1994,"bear lake ",276.9,0,622.3,18,3,9.6
"3884",1994-05-19,1994,"bear lake ",254,0,622.3,18.2,4.3,10.1
"3885",1994-05-20,1994,"bear lake ",228.6,0,622.3,14,1.5,7.1
"3886",1994-05-21,1994,"bear lake ",205.7,0,622.3,14.5,0.5,6.6
"3887",1994-05-22,1994,"bear lake ",182.9,0,622.3,17.7,-0.3,8.2
"3888",1994-05-23,1994,"bear lake ",154.9,0,622.3,16.9,1.7,8.9
"3889",1994-05-24,1994,"bear lake ",127,0,622.3,14.8,0.6,5.4
"3890",1994-05-25,1994,"bear lake ",106.7,5.08,622.3,14.3,-0.1,4.1
"3891",1994-05-26,1994,"bear lake ",94,0,627.38,8,0.8,3.7
"3892",1994-05-27,1994,"bear lake ",73.7,0,627.38,15.1,3.3,9
"3893",1994-05-28,1994,"bear lake ",35.6,5.08,627.38,12.2,3,6.2
"3894",1994-05-29,1994,"bear lake ",20.3,0,632.46,16.1,4.1,9.9
"3895",1994-05-30,1994,"bear lake ",0,0,632.46,20.7,6.2,12.5
"3896",1994-05-31,1994,"bear lake ",0,2.54,632.46,15.2,2.9,7.7
"3897",1994-06-01,1994,"bear lake ",0,5.08,635,16.1,4.3,9.9
"3898",1994-06-02,1994,"bear lake ",0,0,640.08,15.9,4.5,8.8
"3899",1994-06-03,1994,"bear lake ",0,0,640.08,19.1,3.2,10.7
"3900",1994-06-04,1994,"bear lake ",0,0,640.08,20.2,4.4,12.2
"3901",1994-06-05,1994,"bear lake ",0,0,640.08,21.3,3.8,12.6
"3902",1994-06-06,1994,"bear lake ",0,0,640.08,23.3,7.7,14.8
"3903",1994-06-07,1994,"bear lake ",0,0,640.08,17.6,6.2,12.5
"3904",1994-06-08,1994,"bear lake ",0,0,640.08,17.4,2.7,10
"3905",1994-06-09,1994,"bear lake ",0,0,640.08,15.4,-1.6,7.3
"3906",1994-06-10,1994,"bear lake ",0,0,640.08,18.3,4.1,11.5
"3907",1994-06-11,1994,"bear lake ",0,0,640.08,21.1,7.5,13.6
"3908",1994-06-12,1994,"bear lake ",0,0,640.08,19.3,7.4,13.6
"3909",1994-06-13,1994,"bear lake ",0,2.54,640.08,18,6.5,14.8
"3910",1994-06-14,1994,"bear lake ",0,0,642.62,20.8,7.5,15.5
"3911",1994-06-15,1994,"bear lake ",0,0,642.62,22.8,2.1,13.7
"3912",1994-06-16,1994,"bear lake ",0,0,642.62,22.6,11.1,15.9
"3913",1994-06-17,1994,"bear lake ",0,0,642.62,24.7,8.8,15.5
"3914",1994-06-18,1994,"bear lake ",0,0,642.62,25.8,7.1,13.5
"3915",1994-06-19,1994,"bear lake ",0,0,642.62,20.5,8.9,13
"3916",1994-06-20,1994,"bear lake ",0,2.54,642.62,19.6,6.6,10.9
"3917",1994-06-21,1994,"bear lake ",0,5.08,645.16,19.2,5.4,11.4
"3918",1994-06-22,1994,"bear lake ",0,17.78,650.24,11.9,7.1,9.1
"3919",1994-06-23,1994,"bear lake ",0,0,668.02,20.4,4.2,12.3
"3920",1994-06-24,1994,"bear lake ",0,0,668.02,23.6,5.1,15.4
"3921",1994-06-25,1994,"bear lake ",0,0,668.02,26.7,8.1,17.5
"3922",1994-06-26,1994,"bear lake ",0,0,668.02,26.2,7.6,19.4
"3923",1994-06-27,1994,"bear lake ",0,0,668.02,23.8,8.9,15.8
"3924",1994-06-28,1994,"bear lake ",0,0,668.02,22.5,5.7,14.5
"3925",1994-06-29,1994,"bear lake ",0,0,668.02,22.8,9.9,16.1
"3926",1994-06-30,1994,"bear lake ",0,0,668.02,23.5,11.9,17.1
"3927",1994-07-01,1994,"bear lake ",0,0,668.02,24.5,9.7,16.3
"3928",1994-07-02,1994,"bear lake ",0,10.16,668.02,19.7,6,12.6
"3929",1994-07-03,1994,"bear lake ",0,0,678.18,20.9,5.6,12.8
"3930",1994-07-04,1994,"bear lake ",0,0,678.18,21.5,6,13.8
"3931",1994-07-05,1994,"bear lake ",0,0,678.18,22.4,5.8,14.4
"3932",1994-07-06,1994,"bear lake ",0,0,678.18,21.4,4.6,14
"3933",1994-07-07,1994,"bear lake ",0,0,678.18,10.6,0.2,NA
"3934",1994-07-08,1994,"bear lake ",0,0,678.18,19.8,5.9,11.4
"3935",1994-07-09,1994,"bear lake ",0,0,678.18,23.2,5.2,15.1
"3936",1994-07-10,1994,"bear lake ",0,0,678.18,24.6,13.3,17.6
"3937",1994-07-11,1994,"bear lake ",0,0,678.18,22.4,6.3,14.3
"3938",1994-07-12,1994,"bear lake ",0,0,678.18,22.7,6.9,15.1
"3939",1994-07-13,1994,"bear lake ",0,0,678.18,22.4,4.7,11.4
"3940",1994-07-14,1994,"bear lake ",0,0,678.18,20.9,5.9,11.9
"3941",1994-07-15,1994,"bear lake ",0,0,678.18,21.2,8.9,13.5
"3942",1994-07-16,1994,"bear lake ",0,0,678.18,21,7,13.4
"3943",1994-07-17,1994,"bear lake ",0,0,678.18,24.4,8.1,15.3
"3944",1994-07-18,1994,"bear lake ",0,0,678.18,21.3,8,16.8
"3945",1994-07-19,1994,"bear lake ",0,0,678.18,23.3,8.8,15
"3946",1994-07-20,1994,"bear lake ",0,0,678.18,15.1,5.8,10.4
"3947",1994-07-21,1994,"bear lake ",0,0,678.18,22.4,3.2,12.9
"3948",1994-07-22,1994,"bear lake ",0,0,678.18,26.7,7.5,17.5
"3949",1994-07-23,1994,"bear lake ",0,5.08,678.18,21.7,8.3,14
