"","Date","wy_doy","waterYear","Flow","cumulative_dis","cond_uScm_impute","temperature_C_impute","ice_or_no","ice_presence"
"1678",1995-11-30,61,1996,0.36,94.1599999999999,16.7142857142857,0,NA,NA
"1679",1995-12-01,62,1996,0.36,94.5199999999999,16.5714285714286,0,NA,NA
"1680",1995-12-02,63,1996,0.36,94.8799999999999,16.4285714285714,0,NA,NA
"1681",1995-12-03,64,1996,0.36,95.2399999999999,16.2857142857143,0,NA,NA
"1682",1995-12-04,65,1996,0.36,95.5999999999999,16.1428571428571,0,NA,NA
"1683",1995-12-05,66,1996,0.36,95.9599999999999,16,0,NA,NA
"1684",1995-12-06,67,1996,0.36,96.3199999999999,NA,NA,NA,NA
"1685",1995-12-07,68,1996,0.36,96.6799999999999,NA,NA,NA,NA
"1686",1995-12-08,69,1996,0.36,97.0399999999998,NA,NA,NA,NA
"1687",1995-12-09,70,1996,0.36,97.3999999999998,NA,NA,NA,NA
"1688",1995-12-10,71,1996,0.36,97.7599999999998,NA,NA,NA,NA
"1689",1995-12-11,72,1996,0.36,98.1199999999998,NA,NA,NA,NA
"1690",1995-12-12,73,1996,0.36,98.4799999999998,NA,NA,NA,NA
"1691",1995-12-13,74,1996,0.36,98.8399999999998,NA,NA,NA,NA
"1692",1995-12-14,75,1996,0.36,99.1999999999998,NA,NA,NA,NA
"1693",1995-12-15,76,1996,0.36,99.5599999999998,NA,NA,NA,NA
"205",1996-09-13,349,1996,8.19,2358.03,11.8571428571429,NA,NA,NA
"206",1996-09-14,350,1996,8.17,2366.2,12.1428571428571,NA,NA,NA
"207",1996-09-15,351,1996,7.73,2373.93,12.4285714285714,NA,NA,NA
"208",1996-09-16,352,1996,7.38,2381.31,12.7142857142857,NA,NA,NA
"209",1996-09-17,353,1996,7.29,2388.6,13,NA,NA,NA
"210",1996-09-18,354,1996,6.69,2395.29,13.1428571428571,NA,NA,NA
"211",1996-09-19,355,1996,6.01,2401.3,13.2857142857143,NA,NA,NA
"212",1996-09-20,356,1996,5.51,2406.81,13.4285714285714,NA,NA,NA
"213",1996-09-21,357,1996,5.51,2412.32,13.5714285714286,NA,NA,NA
"214",1996-09-22,358,1996,6,2418.32,13.7142857142857,NA,NA,NA
"215",1996-09-23,359,1996,8.97,2427.29,13.8571428571429,NA,NA,NA
"216",1996-09-24,360,1996,9.22,2436.51,14,NA,NA,NA
"217",1996-09-25,361,1996,8.88,2445.39,NA,NA,NA,NA
"218",1996-09-26,362,1996,8.29,2453.68,NA,NA,NA,NA
"219",1996-09-27,363,1996,7.32,2461,NA,NA,NA,NA
"220",1996-09-28,364,1996,6.61,2467.61,NA,NA,NA,NA
"221",1996-09-29,365,1996,6.52,2474.13,NA,NA,NA,NA
"1694",1996-10-01,1,1997,5.87,5.87,13.75,6,NA,NA
"1695",1996-10-02,2,1997,6.06,11.93,13.5,6,NA,NA
"1696",1996-10-03,3,1997,6.7,18.63,13.25,6,NA,NA
"1697",1996-10-04,4,1997,6.59,25.22,13,6,NA,NA
"1698",1996-10-05,5,1997,6.34,31.56,12.75,6,NA,NA
"1699",1996-10-06,6,1997,5.82,37.38,12.5,6,NA,NA
"1700",1996-10-07,7,1997,5.37,42.75,12.25,6,NA,NA
"1701",1996-10-08,8,1997,4.93,47.68,12,6,NA,NA
"1702",1996-10-09,9,1997,4.56,52.24,12.2857142857143,NA,NA,NA
"1703",1996-10-10,10,1997,4.1,56.34,12.5714285714286,NA,NA,NA
"1704",1996-10-11,11,1997,3.8,60.14,12.8571428571429,NA,NA,NA
"1705",1996-10-12,12,1997,3.64,63.78,13.1428571428571,NA,NA,NA
"1706",1996-10-13,13,1997,3.46,67.24,13.4285714285714,NA,NA,NA
"1707",1996-10-14,14,1997,3.15,70.39,13.7142857142857,NA,NA,NA
"1708",1996-10-15,15,1997,3.69,74.08,14,NA,NA,NA
"1709",1996-10-16,16,1997,3.55,77.63,14.2857142857143,NA,NA,NA
"1710",1996-10-17,17,1997,3.47,81.1,14.5714285714286,NA,NA,NA
"1711",1996-10-18,18,1997,3.32,84.42,14.8571428571429,NA,NA,NA
"1712",1996-10-19,19,1997,3.12,87.54,15.1428571428571,NA,NA,NA
"1713",1996-10-20,20,1997,3.05,90.59,15.4285714285714,NA,NA,NA
"1714",1996-10-21,21,1997,3.05,93.64,15.7142857142857,NA,NA,NA
"1715",1996-10-22,22,1997,3.05,96.69,16,3,NA,NA
"1716",1996-10-23,23,1997,3.05,99.74,15.8571428571429,NA,NA,NA
"1717",1996-10-24,24,1997,3.05,102.79,15.7142857142857,NA,NA,NA
"1718",1996-10-25,25,1997,3.05,105.84,15.5714285714286,NA,NA,NA
"1719",1996-10-26,26,1997,3.05,108.89,15.4285714285714,NA,NA,NA
"1720",1996-10-27,27,1997,3.05,111.94,15.2857142857143,NA,NA,NA
"1721",1996-10-28,28,1997,3.05,114.99,15.1428571428571,NA,NA,NA
"1722",1996-10-29,29,1997,3.05,118.04,15,NA,NA,NA
"1723",1996-10-30,30,1997,3.05,121.09,15.1428571428571,NA,NA,NA
"1724",1996-10-31,31,1997,1.07,122.16,15.2857142857143,NA,NA,NA
"1725",1996-11-01,32,1997,1.07,123.23,15.4285714285714,NA,NA,NA
"1726",1996-11-02,33,1997,1.07,124.3,15.5714285714286,NA,NA,NA
"1727",1996-11-03,34,1997,1.07,125.37,15.7142857142857,NA,NA,NA
"1728",1996-11-04,35,1997,1.07,126.44,15.8571428571429,NA,NA,NA
"1729",1996-11-05,36,1997,1.07,127.51,16,1.5,NA,NA
"1730",1996-11-06,37,1997,1.07,128.58,16,1.57142857142857,NA,NA
"1731",1996-11-07,38,1997,1.07,129.65,16,1.64285714285714,NA,NA
"1732",1996-11-08,39,1997,1.07,130.72,16,1.71428571428571,NA,NA
"1733",1996-11-09,40,1997,1.07,131.79,16,1.78571428571429,NA,NA
"1734",1996-11-10,41,1997,1.07,132.86,16,1.85714285714286,NA,NA
"1735",1996-11-11,42,1997,1.07,133.93,16,1.92857142857143,NA,NA
"1736",1996-11-12,43,1997,1.07,135,16,2,NA,NA
"1737",1996-11-13,44,1997,1.07,136.07,16,1.85714285714286,NA,NA
"1738",1996-11-14,45,1997,1.07,137.14,16,1.71428571428571,NA,NA
"1739",1996-11-15,46,1997,1.07,138.21,16,1.57142857142857,NA,NA
"1740",1996-11-16,47,1997,1.07,139.28,16,1.42857142857143,NA,NA
"1741",1996-11-17,48,1997,1.07,140.35,16,1.28571428571429,NA,NA
"1742",1996-11-18,49,1997,1.07,141.42,16,1.14285714285714,NA,NA
"1743",1996-11-19,50,1997,1.07,142.49,16,1,NA,NA
"1744",1996-11-20,51,1997,1.07,143.56,16,1,NA,NA
"1745",1996-11-21,52,1997,1.07,144.63,16,1,NA,NA
"1746",1996-11-22,53,1997,1.07,145.7,16,1,NA,NA
"1747",1996-11-23,54,1997,1.07,146.77,16,1,NA,NA
"1748",1996-11-24,55,1997,1.07,147.84,16,1,NA,NA
"1749",1996-11-25,56,1997,1.07,148.91,16,1,NA,NA
"1750",1996-11-26,57,1997,1.07,149.98,16,1,NA,NA
"1751",1996-11-27,58,1997,1.07,151.05,16.2857142857143,NA,NA,NA
"1752",1996-11-28,59,1997,1.07,152.12,16.5714285714286,NA,NA,NA
"1753",1996-11-29,60,1997,1.07,153.19,16.8571428571429,NA,NA,NA
"1754",1996-11-30,61,1997,0.36,153.55,17.1428571428571,NA,NA,NA
"1755",1996-12-01,62,1997,0.36,153.91,17.4285714285714,NA,NA,NA
"1756",1996-12-02,63,1997,0.36,154.27,17.7142857142857,NA,NA,NA
"1757",1996-12-03,64,1997,0.36,154.63,18,NA,NA,NA
"1758",1996-12-04,65,1997,0.36,154.99,18,NA,NA,NA
"1759",1996-12-05,66,1997,0.36,155.35,18,NA,NA,NA
"1760",1996-12-06,67,1997,0.36,155.71,18,NA,NA,NA
"1761",1996-12-07,68,1997,0.36,156.07,18,NA,NA,NA
"1762",1996-12-08,69,1997,0.36,156.43,18,NA,NA,NA
"1763",1996-12-09,70,1997,0.36,156.79,18,NA,NA,NA
"1764",1996-12-10,71,1997,0.36,157.15,18,0,NA,NA
"1765",1996-12-11,72,1997,0.36,157.51,17.8571428571429,0,NA,NA
"1766",1996-12-12,73,1997,0.36,157.87,17.7142857142857,0,NA,NA
"1767",1996-12-13,74,1997,0.36,158.23,17.5714285714286,0,NA,NA
"1768",1996-12-14,75,1997,0.36,158.59,17.4285714285714,0,NA,NA
"1769",1996-12-15,76,1997,0.36,158.95,17.2857142857143,0,NA,NA
"222",1997-09-14,349,1997,6.63,2654.51,10,8.85714285714286,NA,NA
"223",1997-09-15,350,1997,7.32,2661.83,10,8.42857142857143,NA,NA
"224",1997-09-16,351,1997,6.34,2668.17,10,8,NA,NA
"225",1997-09-17,352,1997,6.75,2674.92,10.4285714285714,7.57142857142857,NA,NA
"226",1997-09-18,353,1997,7.96,2682.88,10.8571428571429,7.14285714285714,NA,NA
"227",1997-09-19,354,1997,15.6,2698.48,11.2857142857143,6.71428571428571,NA,NA
"228",1997-09-20,355,1997,17.3,2715.78,11.7142857142857,6.28571428571429,NA,NA
"229",1997-09-21,356,1997,13.8,2729.58,12.1428571428571,5.85714285714286,NA,NA
"230",1997-09-22,357,1997,10.9,2740.48,12.5714285714286,5.42857142857143,NA,NA
"231",1997-09-23,358,1997,7.4,2747.88,13,5,NA,NA
"232",1997-09-24,359,1997,8.57,2756.45,NA,NA,NA,NA
"233",1997-09-25,360,1997,7.73,2764.18,NA,NA,NA,NA
"234",1997-09-26,361,1997,7.54,2771.72,NA,NA,NA,NA
"235",1997-09-27,362,1997,7.54,2779.26,NA,NA,NA,NA
"236",1997-09-28,363,1997,7.16,2786.42,NA,NA,NA,NA
"237",1997-09-29,364,1997,7.71,2794.13,NA,NA,NA,NA
"238",1997-09-30,365,1997,6.96,2801.09,NA,NA,NA,NA
"1770",1997-10-01,1,1998,6.59,6.59,14,7,NA,NA
"1771",1997-10-02,2,1998,5.88,12.47,14.1666666666667,6.91666666666667,NA,NA
"1772",1997-10-03,3,1998,5.53,18,14.3333333333333,6.83333333333333,NA,NA
"1773",1997-10-04,4,1998,5.03,23.03,14.5,6.75,NA,NA
"1774",1997-10-05,5,1998,4.7,27.73,14.6666666666667,6.66666666666667,NA,NA
"1775",1997-10-06,6,1998,4.86,32.59,14.8333333333333,6.58333333333333,NA,NA
"1776",1997-10-07,7,1998,4.54,37.13,15,6.5,NA,NA
"1777",1997-10-08,8,1998,3.47,40.6,15,5.71428571428571,NA,NA
"1778",1997-10-09,9,1998,4.22,44.82,15,4.92857142857143,NA,NA
"1779",1997-10-10,10,1998,4.07,48.89,15,4.14285714285714,NA,NA
"1780",1997-10-11,11,1998,4.07,52.96,15,3.35714285714286,NA,NA
"1781",1997-10-12,12,1998,4.07,57.03,15,2.57142857142857,NA,NA
"1782",1997-10-13,13,1998,4.07,61.1,15,1.78571428571429,NA,NA
"1783",1997-10-14,14,1998,4.07,65.17,15,1,NA,NA
"1784",1997-10-15,15,1998,4.07,69.24,14.8571428571429,1.14285714285714,NA,NA
"1785",1997-10-16,16,1998,4.07,73.31,14.7142857142857,1.28571428571429,NA,NA
"1786",1997-10-17,17,1998,4.07,77.38,14.5714285714286,1.42857142857143,NA,NA
"1787",1997-10-18,18,1998,4.07,81.45,14.4285714285714,1.57142857142857,NA,NA
"1788",1997-10-19,19,1998,4.07,85.52,14.2857142857143,1.71428571428571,NA,NA
"1789",1997-10-20,20,1998,4.07,89.59,14.1428571428571,1.85714285714286,NA,NA
"1790",1997-10-21,21,1998,4.07,93.66,14,2,NA,NA
"1791",1997-10-22,22,1998,4.07,97.73,14,2,NA,NA
"1792",1997-10-23,23,1998,4.07,101.8,14,2,NA,NA
"1793",1997-10-24,24,1998,4.07,105.87,14,2,NA,NA
"1794",1997-10-25,25,1998,4.07,109.94,14,2,NA,NA
"1795",1997-10-26,26,1998,4.07,114.01,14,2,NA,NA
"1796",1997-10-27,27,1998,4.07,118.08,14,2,NA,NA
"1797",1997-10-28,28,1998,4.07,122.15,14,2,NA,NA
"1798",1997-10-29,29,1998,4.07,126.22,14,2,NA,NA
"1799",1997-10-30,30,1998,4.07,130.29,14,2,NA,NA
"1800",1997-10-31,31,1998,1.07,131.36,14,2,NA,NA
"1801",1997-11-01,32,1998,1.07,132.43,14,2,NA,NA
"1802",1997-11-02,33,1998,1.07,133.5,14,2,NA,NA
"1803",1997-11-03,34,1998,1.07,134.57,14,2,NA,NA
"1804",1997-11-04,35,1998,1.07,135.64,14,2,NA,NA
"1805",1997-11-05,36,1998,1.07,136.71,14.2857142857143,1.85714285714286,NA,NA
"1806",1997-11-06,37,1998,1.07,137.78,14.5714285714286,1.71428571428571,NA,NA
"1807",1997-11-07,38,1998,1.07,138.85,14.8571428571429,1.57142857142857,NA,NA
"1808",1997-11-08,39,1998,1.07,139.92,15.1428571428571,1.42857142857143,NA,NA
"1809",1997-11-09,40,1998,1.07,140.99,15.4285714285714,1.28571428571429,NA,NA
"1810",1997-11-10,41,1998,1.07,142.06,15.7142857142857,1.14285714285714,NA,NA
"1811",1997-11-11,42,1998,1.07,143.13,16,1,NA,NA
"1812",1997-11-12,43,1998,1.07,144.2,16,1,NA,NA
"1813",1997-11-13,44,1998,1.07,145.27,16,1,NA,NA
"1814",1997-11-14,45,1998,1.07,146.34,16,1,NA,NA
"1815",1997-11-15,46,1998,1.07,147.41,16,1,NA,NA
"1816",1997-11-16,47,1998,1.07,148.48,16,1,NA,NA
"1817",1997-11-17,48,1998,1.07,149.55,16,1,NA,NA
"1818",1997-11-18,49,1998,1.07,150.62,16,1,NA,NA
"1819",1997-11-19,50,1998,1.07,151.69,16,1,NA,NA
"1820",1997-11-20,51,1998,1.07,152.76,16,1,NA,NA
"1821",1997-11-21,52,1998,1.07,153.83,16,1,NA,NA
"1822",1997-11-22,53,1998,1.07,154.9,16,1,NA,NA
"1823",1997-11-23,54,1998,1.07,155.97,16,1,NA,NA
"1824",1997-11-24,55,1998,1.07,157.04,16,1,NA,NA
"1825",1997-11-25,56,1998,1.07,158.11,16,1,NA,NA
"1826",1997-11-26,57,1998,1.07,159.18,16.1428571428571,0.928571428571429,NA,NA
"1827",1997-11-27,58,1998,1.07,160.25,16.2857142857143,0.857142857142857,NA,NA
"1828",1997-11-28,59,1998,1.07,161.32,16.4285714285714,0.785714285714286,NA,NA
"1829",1997-11-29,60,1998,1.07,162.39,16.5714285714286,0.714285714285714,NA,NA
"1830",1997-11-30,61,1998,0.36,162.75,16.7142857142857,0.642857142857143,NA,NA
"1831",1997-12-01,62,1998,0.36,163.11,16.8571428571429,0.571428571428571,NA,NA
"1832",1997-12-02,63,1998,0.36,163.47,17,0.5,NA,NA
"1833",1997-12-03,64,1998,0.36,163.83,17,0.571428571428571,NA,NA
"1834",1997-12-04,65,1998,0.36,164.19,17,0.642857142857143,NA,NA
"1835",1997-12-05,66,1998,0.36,164.55,17,0.714285714285714,NA,NA
"1836",1997-12-06,67,1998,0.36,164.91,17,0.785714285714286,NA,NA
"1837",1997-12-07,68,1998,0.36,165.27,17,0.857142857142857,NA,NA
"1838",1997-12-08,69,1998,0.36,165.63,17,0.928571428571429,NA,NA
"1839",1997-12-09,70,1998,0.36,165.99,17,1,NA,NA
"1840",1997-12-10,71,1998,0.36,166.35,17.1428571428571,1,NA,NA
"1841",1997-12-11,72,1998,0.36,166.71,17.2857142857143,1,NA,NA
"1842",1997-12-12,73,1998,0.36,167.07,17.4285714285714,1,NA,NA
"1843",1997-12-13,74,1998,0.36,167.43,17.5714285714286,1,NA,NA
"1844",1997-12-14,75,1998,0.36,167.79,17.7142857142857,1,NA,NA
"1845",1997-12-15,76,1998,0.36,168.15,17.8571428571429,1,NA,NA
"239",1998-09-14,349,1998,10.4,2331.13,10.1428571428571,11.2857142857143,NA,NA
"240",1998-09-15,350,1998,9.43,2340.56,10,11,NA,NA
"241",1998-09-16,351,1998,8.81,2349.37,10.1428571428571,10.8285714285714,NA,NA
"242",1998-09-17,352,1998,8.11,2357.48,10.2857142857143,10.6571428571429,NA,NA
"243",1998-09-18,353,1998,7.53,2365.01,10.4285714285714,10.4857142857143,NA,NA
"244",1998-09-19,354,1998,7.15,2372.16,10.5714285714286,10.3142857142857,NA,NA
"245",1998-09-20,355,1998,6.87,2379.03,10.7142857142857,10.1428571428571,NA,NA
"246",1998-09-21,356,1998,6.41,2385.44,10.8571428571429,9.97142857142857,NA,NA
"247",1998-09-22,357,1998,6.05,2391.49,11,9.8,NA,NA
"248",1998-09-23,358,1998,6.05,2397.54,11.1428571428571,9.74285714285714,NA,NA
"249",1998-09-24,359,1998,5.7,2403.24,11.2857142857143,9.68571428571429,NA,NA
"250",1998-09-25,360,1998,5.53,2408.77,11.4285714285714,9.62857142857143,NA,NA
"251",1998-09-26,361,1998,5.53,2414.3,11.5714285714286,9.57142857142857,NA,NA
"252",1998-09-27,362,1998,5.36,2419.66,11.7142857142857,9.51428571428571,NA,NA
"253",1998-09-28,363,1998,4.94,2424.6,11.8571428571429,9.45714285714286,NA,NA
"254",1998-09-29,364,1998,4.7,2429.3,12,9.4,NA,NA
"255",1998-09-30,365,1998,4.78,2434.08,NA,NA,NA,NA
"1846",1998-10-01,1,1999,4.86,4.86,NA,NA,NA,NA
"1847",1998-10-02,2,1999,5.11,9.97,NA,NA,NA,NA
"1848",1998-10-03,3,1999,5.36,15.33,NA,NA,NA,NA
"1849",1998-10-04,4,1999,5.36,20.69,NA,NA,NA,NA
"1850",1998-10-05,5,1999,5.36,26.05,NA,NA,NA,NA
"1851",1998-10-06,6,1999,6.96,33.01,13,8.5,NA,NA
"1852",1998-10-07,7,1999,6.5,39.51,13,7.6,NA,NA
"1853",1998-10-08,8,1999,5.96,45.47,13,6.7,NA,NA
"1854",1998-10-09,9,1999,5.45,50.92,13,5.8,NA,NA
"1855",1998-10-10,10,1999,5.03,55.95,13,4.9,NA,NA
"1856",1998-10-11,11,1999,4.7,60.65,13,4,NA,NA
"1857",1998-10-12,12,1999,4.46,65.11,13,3.1,NA,NA
"1858",1998-10-13,13,1999,4.94,70.05,13,2.2,NA,NA
"1859",1998-10-14,14,1999,4.62,74.67,13,2.4,NA,NA
"1860",1998-10-15,15,1999,3.52,78.19,13,2.6,NA,NA
"1861",1998-10-16,16,1999,4.3,82.49,13,2.8,NA,NA
"1862",1998-10-17,17,1999,4.15,86.64,13,3,NA,NA
"1863",1998-10-18,18,1999,4.07,90.71,13,3.2,NA,NA
"1864",1998-10-19,19,1999,4.07,94.78,13,3.4,NA,NA
"1865",1998-10-20,20,1999,4.07,98.85,13,3.6,NA,NA
"1866",1998-10-21,21,1999,4.07,102.92,13.1428571428571,3.58571428571429,NA,NA
"1867",1998-10-22,22,1999,4.07,106.99,13.2857142857143,3.57142857142857,NA,NA
"1868",1998-10-23,23,1999,4.07,111.06,13.4285714285714,3.55714285714286,NA,NA
"1869",1998-10-24,24,1999,4.07,115.13,13.5714285714286,3.54285714285714,NA,NA
"1870",1998-10-25,25,1999,4.07,119.2,13.7142857142857,3.52857142857143,NA,NA
"1871",1998-10-26,26,1999,4.07,123.27,13.8571428571429,3.51428571428571,NA,NA
"1872",1998-10-27,27,1999,4.07,127.34,14,3.5,NA,NA
"1873",1998-10-28,28,1999,4.07,131.41,14,3.2,NA,NA
"1874",1998-10-29,29,1999,4.07,135.48,14,2.9,NA,NA
"1875",1998-10-30,30,1999,4.07,139.55,14,2.6,NA,NA
"1876",1998-10-31,31,1999,1.07,140.62,14,2.3,NA,NA
"1877",1998-11-01,32,1999,1.07,141.69,14,2,NA,NA
"1878",1998-11-02,33,1999,1.07,142.76,14,1.7,NA,NA
"1879",1998-11-03,34,1999,1.07,143.83,14,1.4,NA,NA
"1880",1998-11-04,35,1999,1.07,144.9,14.1428571428571,1.22857142857143,NA,NA
"1881",1998-11-05,36,1999,1.07,145.97,14.2857142857143,1.05714285714286,NA,NA
"1882",1998-11-06,37,1999,1.07,147.04,14.4285714285714,0.885714285714286,NA,NA
"1883",1998-11-07,38,1999,1.07,148.11,14.5714285714286,0.714285714285714,NA,NA
"1884",1998-11-08,39,1999,1.07,149.18,14.7142857142857,0.542857142857143,NA,NA
"1885",1998-11-09,40,1999,1.07,150.25,14.8571428571429,0.371428571428571,NA,NA
"1886",1998-11-10,41,1999,1.07,151.32,15,0.2,NA,NA
"1887",1998-11-11,42,1999,1.07,152.39,15.2857142857143,0.357142857142857,NA,NA
"1888",1998-11-12,43,1999,1.07,153.46,15.5714285714286,0.514285714285714,NA,NA
"1889",1998-11-13,44,1999,1.07,154.53,15.8571428571429,0.671428571428571,NA,NA
"1890",1998-11-14,45,1999,1.07,155.6,16.1428571428571,0.828571428571429,NA,NA
"1891",1998-11-15,46,1999,1.07,156.67,16.4285714285714,0.985714285714286,NA,NA
"1892",1998-11-16,47,1999,1.07,157.74,16.7142857142857,1.14285714285714,NA,NA
"1893",1998-11-17,48,1999,1.07,158.81,17,1.3,NA,NA
"1894",1998-11-18,49,1999,1.07,159.88,17,1.3,NA,NA
"1895",1998-11-19,50,1999,1.07,160.95,17,1.3,NA,NA
"1896",1998-11-20,51,1999,1.07,162.02,17,1.3,NA,NA
"1897",1998-11-21,52,1999,1.07,163.09,17,1.3,NA,NA
"1898",1998-11-22,53,1999,1.07,164.16,17,1.3,NA,NA
"1899",1998-11-23,54,1999,1.07,165.23,17,1.3,NA,NA
"1900",1998-11-24,55,1999,1.07,166.3,17,1.3,NA,NA
"1901",1998-11-25,56,1999,1.07,167.37,17,1.31428571428571,NA,NA
"1902",1998-11-26,57,1999,1.07,168.44,17,1.32857142857143,NA,NA
"1903",1998-11-27,58,1999,1.07,169.51,17,1.34285714285714,NA,NA
"1904",1998-11-28,59,1999,1.07,170.58,17,1.35714285714286,NA,NA
"1905",1998-11-29,60,1999,1.07,171.65,17,1.37142857142857,NA,NA
"1906",1998-11-30,61,1999,0.36,172.01,17,1.38571428571429,NA,NA
"1907",1998-12-01,62,1999,0.36,172.37,17,1.4,NA,NA
"1908",1998-12-02,63,1999,0.36,172.73,17.2857142857143,1.24285714285714,NA,NA
"1909",1998-12-03,64,1999,0.36,173.09,17.5714285714286,1.08571428571429,NA,NA
"1910",1998-12-04,65,1999,0.36,173.45,17.8571428571429,0.928571428571429,NA,NA
"1911",1998-12-05,66,1999,0.36,173.81,18.1428571428571,0.771428571428571,NA,NA
"1912",1998-12-06,67,1999,0.36,174.17,18.4285714285714,0.614285714285714,NA,NA
"1913",1998-12-07,68,1999,0.36,174.53,18.7142857142857,0.457142857142857,NA,NA
"1914",1998-12-08,69,1999,0.36,174.89,19,0.3,NA,NA
"1915",1998-12-09,70,1999,0.36,175.25,19.1428571428571,0.371428571428571,NA,NA
"1916",1998-12-10,71,1999,0.36,175.61,19.2857142857143,0.442857142857143,NA,NA
"1917",1998-12-11,72,1999,0.36,175.97,19.4285714285714,0.514285714285714,NA,NA
"1918",1998-12-12,73,1999,0.36,176.33,19.5714285714286,0.585714285714286,NA,NA
"1919",1998-12-13,74,1999,0.36,176.69,19.7142857142857,0.657142857142857,NA,NA
"1920",1998-12-14,75,1999,0.36,177.05,19.8571428571429,0.728571428571429,NA,NA
"1921",1998-12-15,76,1999,0.36,177.41,20,0.8,NA,NA
"256",1999-09-14,349,1999,10.7,2503.66,11,8.4,NA,NA
"257",1999-09-15,350,1999,9.95,2513.61,11.1428571428571,8.21428571428572,NA,NA
"258",1999-09-16,351,1999,9.53,2523.14,11.2857142857143,8.02857142857143,NA,NA
"259",1999-09-17,352,1999,9.53,2532.67,11.4285714285714,7.84285714285714,NA,NA
"260",1999-09-18,353,1999,10.1,2542.77,11.5714285714286,7.65714285714286,NA,NA
"261",1999-09-19,354,1999,9.95,2552.72,11.7142857142857,7.47142857142857,NA,NA
"262",1999-09-20,355,1999,9.22,2561.94,11.8571428571429,7.28571428571429,NA,NA
"263",1999-09-21,356,1999,8.16,2570.1,12,7.1,NA,NA
"264",1999-09-22,357,1999,7.1,2577.2,12,6.61428571428571,NA,NA
"265",1999-09-23,358,1999,6.1,2583.3,12,6.12857142857143,NA,NA
"266",1999-09-24,359,1999,5.49,2588.79,12,5.64285714285714,NA,NA
"267",1999-09-25,360,1999,5.49,2594.28,12,5.15714285714286,NA,NA
"268",1999-09-26,361,1999,5.11,2599.39,12,4.67142857142857,NA,NA
"269",1999-09-27,362,1999,4.98,2604.37,12,4.18571428571429,NA,NA
"270",1999-09-28,363,1999,4.74,2609.11,12,3.7,NA,NA
"271",1999-09-29,364,1999,4.5,2613.61,NA,NA,NA,NA
"272",1999-09-30,365,1999,4.42,2618.03,NA,NA,NA,NA
"1922",1999-10-01,1,2000,4.03,4.03,NA,NA,NA,NA
"1923",1999-10-02,2,2000,3.69,7.72,NA,NA,NA,NA
"1924",1999-10-03,3,2000,3.69,11.41,NA,NA,NA,NA
"1925",1999-10-04,4,2000,3.69,15.1,NA,NA,NA,NA
"1926",1999-10-05,5,2000,3.55,18.65,13,2.9,NA,NA
"1927",1999-10-06,6,2000,3.44,22.09,13,3.3,NA,NA
"1928",1999-10-07,7,2000,3.3,25.39,13,3.7,NA,NA
"1929",1999-10-08,8,2000,3.3,28.69,13,4.1,NA,NA
"1930",1999-10-09,9,2000,3.62,32.31,13,4.5,NA,NA
"1931",1999-10-10,10,2000,3.69,36,13,4.9,NA,NA
"1932",1999-10-11,11,2000,3.69,39.69,13,5.3,NA,NA
"1933",1999-10-12,12,2000,3.66,43.35,13,5.7,NA,NA
"1934",1999-10-13,13,2000,3.44,46.79,13.1428571428571,5.25714285714286,NA,NA
"1935",1999-10-14,14,2000,3.23,50.02,13.2857142857143,4.81428571428571,NA,NA
"1936",1999-10-15,15,2000,2.75,52.77,13.4285714285714,4.37142857142857,NA,NA
"1937",1999-10-16,16,2000,2.46,55.23,13.5714285714286,3.92857142857143,NA,NA
"1938",1999-10-17,17,2000,2.59,57.82,13.7142857142857,3.48571428571429,NA,NA
"1939",1999-10-18,18,2000,2.78,60.6,13.8571428571429,3.04285714285714,NA,NA
"1940",1999-10-19,19,2000,2.78,63.38,14,2.6,NA,NA
"1941",1999-10-20,20,2000,2.55,65.93,14,2.85714285714286,NA,NA
"1942",1999-10-21,21,2000,2.46,68.39,14,3.11428571428571,NA,NA
"1943",1999-10-22,22,2000,2.39,70.78,14,3.37142857142857,NA,NA
"1944",1999-10-23,23,2000,2.24,73.02,14,3.62857142857143,NA,NA
"1945",1999-10-24,24,2000,2.09,75.11,14,3.88571428571429,NA,NA
"1946",1999-10-25,25,2000,1.97,77.08,14,4.14285714285714,NA,NA
"1947",1999-10-26,26,2000,1.91,78.99,14,4.4,NA,NA
"1948",1999-10-27,27,2000,1.91,80.9,14.1428571428571,4.21428571428571,NA,NA
"1949",1999-10-28,28,2000,1.88,82.78,14.2857142857143,4.02857142857143,NA,NA
"1950",1999-10-29,29,2000,1.97,84.75,14.4285714285714,3.84285714285714,NA,NA
"1951",1999-10-30,30,2000,1.91,86.66,14.5714285714286,3.65714285714286,NA,NA
"1952",1999-10-31,31,2000,1.88,88.54,14.7142857142857,3.47142857142857,NA,NA
"1953",1999-11-01,32,2000,1.79,90.33,14.8571428571429,3.28571428571429,NA,NA
"1954",1999-11-02,33,2000,1.74,92.07,15,3.1,NA,NA
"1955",1999-11-03,34,2000,1.63,93.7,15,2.87142857142857,NA,NA
"1956",1999-11-04,35,2000,1.63,95.33,15,2.64285714285714,NA,NA
"1957",1999-11-05,36,2000,1.55,96.88,15,2.41428571428571,NA,NA
"1958",1999-11-06,37,2000,1.42,98.3,15,2.18571428571429,NA,NA
"1959",1999-11-07,38,2000,1.36,99.66,15,1.95714285714286,NA,NA
"1960",1999-11-08,39,2000,1.42,101.08,15,1.72857142857143,NA,NA
